0.016667,0,0,0,0.11667,0.066667,0.066667,0,0.05,0.033333,0.05,0.033333,0,0.2,0.016667,0.25,0,0.016667,0,0,0,0.05,0,0.016667,0,0,0,0,0,0,0,0.016667,0,0,0,0,0,0,0,0
0,0,0,0,0.058824,0,0,0,0.17647,0,0.11765,0,0.41176,0,0,0,0,0.058824,0,0.058824,0,0.058824,0,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.090909,0.090909,0,0,0.090909,0.18182,0,0,0,0.18182,0,0,0,0,0,0,0,0.27273,0,0,0,0,0,0,0,0.090909,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.66667,0,0,0,0,0,0,0,0,0.16667,0,0,0,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0075901,0.0056926,0.0018975,0,0.26376,0.18786,0.11954,0.068311,0,0.068311,0.0037951,0.026565,0,0.13472,0.0018975,0.085389,0,0.0018975,0,0.0018975,0,0.0056926,0,0.011385,0,0.0018975,0,0,0,0,0,0.0018975,0,0,0,0,0,0,0,0
0.016129,0,0,0,0.48387,0,0.16129,0,0.044355,0,0.024194,0,0.10887,0,0.1371,0,0,0.0040323,0,0,0,0.012097,0,0.0080645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005814,0.005814,0,0,0.31395,0.25,0.02907,0,0,0.069767,0.011628,0,0.011628,0.2093,0.023256,0,0,0,0,0,0,0.034884,0,0,0,0.005814,0.005814,0,0,0.017442,0,0,0,0.005814,0,0,0,0,0,0
0.014085,0,0,0,0.52113,0,0,0,0.098592,0,0,0,0.35211,0,0,0,0,0.014085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012739,0.019108,0.012739,0.019108,0,0.095541,0,0.089172,0,0.28025,0.019108,0.18471,0,0.10828,0.012739,0.076433,0,0,0,0,0,0.038217,0.0063694,0.019108,0,0,0,0.0063694,0,0,0,0,0,0,0,0,0,0,0,0
0.055944,0,0.006993,0,0.18182,0,0.041958,0,0.36364,0,0.16783,0,0.062937,0,0.090909,0,0,0,0,0,0,0.006993,0.006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013986
0.041096,0.027397,0.013699,0,0.027397,0.16438,0.027397,0,0.027397,0.31507,0.027397,0,0,0.17808,0.013699,0,0,0.027397,0.027397,0,0,0.041096,0.013699,0,0,0.013699,0,0,0,0.013699,0,0,0,0,0,0,0,0,0,0
0.033898,0,0,0,0.30508,0,0,0,0.30508,0,0,0,0.25424,0,0,0,0,0.033898,0,0,0,0.067797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.016393,0,0.0081967,0,0.12022,0.013661,0.057377,0,0.027322,0,0.038251,0,0.31694,0.013661,0.28689,0,0.0027322,0,0.0054645,0,0.0054645,0,0.084699,0,0,0,0.0027322,0,0,0,0,0,0,0,0,0,0,0,0
0.022613,0,0,0,0.12563,0,0.080402,0,0.032663,0,0.030151,0,0.30151,0,0.30151,0,0,0.01005,0,0.017588,0,0.0075377,0,0.067839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025126
0,0.0083682,0,0,0.012552,0.12552,0.012552,0,0.0041841,0.058577,0.012552,0,0.025105,0.53556,0.041841,0,0,0.0083682,0,0.0041841,0,0.12134,0.0041841,0.0083682,0,0.0041841,0,0,0,0.012552,0,0,0,0,0,0,0,0,0,0
0.027027,0,0,0,0.22703,0,0,0,0.064865,0,0,0,0.54595,0,0,0,0,0.054054,0.0054054,0,0,0.075676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24242,0,0.090909,0,0.060606,0,0.030303,0,0.060606,0,0,0,0.30303,0,0.030303,0,0,0,0,0.090909,0,0,0,0.060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303
0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,0,0,0,0.055556,0,0,0,0.11111,0,0,0,0.16667,0,0,0,0,0.16667,0,0,0,0.11111,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.034091,0,0.022727,0,0.079545,0,0.034091,0,0.125,0,0.079545,0,0,0,0.47727,0.056818,0,0,0,0.011364,0,0,0,0.056818,0,0,0,0.011364,0,0,0,0,0,0,0,0.011364,0,0,0,0
0,0,0,0,0,0,0.16667,0,0,0,0,0,0,0,0.66667,0.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.13158,0,0,0,0.19737,0,0,0,0.48684,0.013158,0,0,0,0.039474,0,0,0,0.11842,0.013158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14286,0,0,0,0,0,0,0,0,0,0.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33333,0,0,0,0,0,0,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111,0,0,0,0,0,0,0,0.11111,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020408,0,0,0,0.040816,0,0,0,0.020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91837
