0.021898,0,0.0072993,0,0.10949,0.043796,0.043796,0.014599,0.10949,0.029197,0.036496,0.043796,0,0.15328,0.014599,0.20438,0,0.021898,0,0.021898,0,0.065693,0,0.021898,0,0.0072993,0,0.0072993,0,0,0,0.0072993,0,0,0,0.0072993,0,0,0,0.0072993
0,0,0,0,0.076923,0,0,0,0.38462,0,0.076923,0,0.25641,0,0.025641,0,0,0.051282,0,0.051282,0,0.025641,0,0.051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.11111,0.037037,0.074074,0,0.037037,0.14815,0,0,0,0.2963,0.037037,0.074074,0,0.037037,0,0,0,0.11111,0,0,0,0,0,0,0,0.037037,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.035714,0,0,0,0.035714,0,0.25,0,0,0,0,0,0,0,0,0.071429,0,0,0,0.035714,0,0,0,0,0,0,0,0,0.035714,0.39286,0,0,0,0.14286
0.007722,0.003861,0.0006435,0.0006435,0.28636,0.23102,0.10811,0.07529,0,0.065637,0.0032175,0.033462,0,0.086229,0.0019305,0.072072,0,0.001287,0,0.001287,0,0.0057915,0,0.007722,0,0.001287,0,0.001287,0,0,0,0.003861,0,0,0,0,0,0,0,0.001287
0.0095628,0,0,0,0.54645,0,0.1612,0,0.053279,0,0.034153,0,0.081967,0,0.094262,0,0,0.0013661,0,0.0013661,0,0.0040984,0,0.0095628,0,0.0027322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0067416,0.0067416,0,0,0.35281,0.29888,0.013483,0,0.0022472,0.078652,0.0089888,0,0.0044944,0.15955,0.011236,0,0,0.0022472,0.0022472,0,0,0.024719,0,0,0,0.0089888,0.0022472,0,0,0.0089888,0,0,0,0.0044944,0,0,0,0,0,0.0022472
0.013453,0,0,0,0.55157,0,0.0089686,0,0.089686,0,0,0,0.19283,0,0,0,0,0.013453,0,0,0,0.013453,0.0044843,0,0,0,0,0,0,0,0,0.098655,0,0,0.0044843,0,0,0,0,0.0089686
0.0082372,0.0082372,0.0065898,0.0049423,0,0.095552,0.0032949,0.059308,0,0.28336,0.014827,0.16145,0,0.093904,0.0082372,0.10873,0,0.014827,0.0016474,0.0082372,0,0.060956,0.0016474,0.036244,0,0,0,0.01318,0,0,0,0.0016474,0,0,0,0,0,0,0,0.0049423
0.02907,0,0.003876,0,0.14922,0,0.046512,0,0.35078,0,0.16279,0,0.091085,0,0.098837,0,0,0.015504,0,0.011628,0,0.015504,0.001938,0.013566,0,0,0.001938,0.001938,0,0,0,0,0,0,0,0,0,0,0,0.005814
0.024291,0.020243,0.0040486,0,0.012146,0.12551,0.012146,0,0.024291,0.37247,0.012146,0,0,0.21457,0.02834,0,0,0.016194,0.016194,0,0,0.072874,0.0080972,0,0,0.012146,0,0.0080972,0,0.0040486,0,0,0,0,0,0,0,0,0,0.012146
0.022321,0,0,0,0.20536,0,0.0044643,0,0.39732,0,0,0,0.17411,0,0,0,0,0.022321,0,0,0,0.044643,0.0044643,0.0044643,0,0,0.0044643,0.11607,0,0,0,0,0,0,0,0,0,0,0,0
0,0.011555,0,0.0063025,0,0.089286,0.0073529,0.045168,0,0.042017,0.0010504,0.042017,0,0.31197,0.016807,0.27206,0,0.0063025,0,0.0094538,0,0.02416,0,0.093487,0,0,0,0.0073529,0,0,0,0.0052521,0,0,0,0.0010504,0,0,0,0.0073529
0.013444,0,0.0010341,0,0.11169,0,0.068252,0,0.04757,0,0.046536,0.0010341,0.29266,0,0.29162,0,0,0.015512,0,0.024819,0,0.0093071,0.0010341,0.070321,0,0,0,0.0010341,0,0,0,0,0,0,0,0,0,0,0,0.0041365
0,0.01454,0,0,0.0080775,0.095315,0.012924,0,0.0048465,0.10501,0.0096931,0.0016155,0.033926,0.48465,0.069467,0,0,0.01454,0.003231,0.003231,0,0.088853,0.019386,0.016155,0,0.006462,0,0,0,0.006462,0,0,0,0,0,0,0,0,0,0.0016155
0.017241,0,0,0,0.19157,0,0,0,0.10728,0.0019157,0,0,0.51533,0,0,0,0,0.042146,0.0019157,0,0,0.068966,0.0076628,0.038314,0,0,0,0,0,0.0038314,0,0,0,0.0019157,0,0,0,0,0,0.0019157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13699,0,0.047945,0,0.020548,0,0.0068493,0,0.075342,0,0.034247,0,0.16438,0,0.12329,0,0,0,0.0068493,0.10959,0,0,0,0.19178,0,0,0,0.047945,0,0,0,0.0068493,0,0,0,0.0068493,0,0,0,0.020548
0.1,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0.2,0,0.1,0,0,0,0,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14286,0,0,0,0.021978,0,0.010989,0,0.16484,0,0,0,0.26374,0,0,0,0,0.16484,0.010989,0,0,0.17582,0.021978,0,0,0.021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018018,0,0.018018,0,0.066066,0,0.039039,0,0.093093,0,0.1021,0,0,0,0.27027,0.075075,0,0,0,0.045045,0,0,0,0.18018,0,0,0,0.048048,0,0,0,0.012012,0,0,0,0.021021,0,0,0,0.012012
0.035714,0,0.035714,0,0,0,0.10714,0,0.035714,0,0,0,0,0,0.5,0.14286,0,0,0,0,0,0,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020772,0,0.0029674,0,0.065282,0,0.0029674,0,0.1454,0,0,0,0.32344,0.050445,0.017804,0.062315,0,0.083086,0.0029674,0,0,0.15727,0.011869,0,0,0.020772,0,0,0,0.011869,0,0,0,0.0059347,0,0,0,0,0,0.014837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.068182,0,0.022727,0,0,0,0.022727,0,0,0,0.29545,0,0,0,0.045455,0,0,0,0,0.045455,0,0,0,0.15909,0,0,0,0.15909,0,0,0,0.068182,0,0,0,0.068182,0,0,0,0.045455
0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.022222,0,0,0,0.033333,0,0,0,0.16667,0,0.022222,0.27778,0.044444,0,0.011111,0,0,0.022222,0,0,0,0.14444,0,0,0,0.088889,0,0,0,0.066667,0,0,0,0.033333,0,0,0,0,0,0.066667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.29412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088235,0,0,0,0.17647,0,0,0,0.17647,0,0,0,0.088235,0,0,0,0.17647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.16,0,0,0.46,0.02,0,0,0,0.04,0,0,0,0,0.02,0,0,0,0.1,0,0,0,0.06,0,0,0,0.06,0,0,0,0.02,0,0,0,0,0,0.06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.047619,0.047619,0,0,0.047619,0,0,0,0,0,0,0,0.14286,0,0,0,0,0,0,0,0,0.095238,0,0,0,0.19048,0,0,0,0,0,0,0,0.14286,0,0,0,0.28571
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.44118,0,0,0,0,0.029412,0,0,0,0,0,0,0,0,0.058824,0,0,0,0.058824,0.029412,0,0,0.029412,0,0,0,0.088235,0,0,0,0.088235,0,0,0,0,0,0.17647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0042135,0,0,0,0.005618,0,0,0.002809,0.008427,0,0,0.0014045,0.008427,0,0,0,0,0.005618,0,0,0,0.026685,0.0014045,0,0,0.008427,0,0.0014045,0,0.008427,0,0.0014045,0,0.011236,0,0.0014045,0,0,0,0.90309
